1 
3 
1 
2050
50 25 
0.094000 -1.250000 0.744086 0.094000 -1.150000 0.744086 -0.000000 -1.150000 0.750000 -0.000000 -1.250000 0.750000 
0.186517 -1.250000 0.726437 0.186517 -1.150000 0.726437 0.094000 -1.150000 0.744086 0.094000 -1.250000 0.744086 
0.276093 -1.250000 0.697332 0.276093 -1.150000 0.697332 0.186517 -1.150000 0.726437 0.186517 -1.250000 0.726437 
0.361315 -1.250000 0.657230 0.361315 -1.150000 0.657230 0.276093 -1.150000 0.697332 0.276093 -1.250000 0.697332 
0.440839 -1.250000 0.606763 0.440839 -1.150000 0.606763 0.361315 -1.150000 0.657230 0.361315 -1.250000 0.657230 
0.513410 -1.250000 0.546726 0.513410 -1.150000 0.546726 0.440839 -1.150000 0.606763 0.440839 -1.250000 0.606763 
0.577885 -1.250000 0.478068 0.577885 -1.150000 0.478068 0.513410 -1.150000 0.546726 0.513410 -1.250000 0.546726 
0.633246 -1.250000 0.401870 0.633246 -1.150000 0.401870 0.577885 -1.150000 0.478068 0.577885 -1.250000 0.478068 
0.678620 -1.250000 0.319334 0.678620 -1.150000 0.319334 0.633246 -1.150000 0.401870 0.633246 -1.250000 0.401870 
0.713292 -1.250000 0.231763 0.713292 -1.150000 0.231763 0.678620 -1.150000 0.319334 0.678620 -1.250000 0.319335 
0.736715 -1.250000 0.140536 0.736715 -1.150000 0.140536 0.713292 -1.150000 0.231763 0.713292 -1.250000 0.231763 
0.748520 -1.250000 0.047093 0.748520 -1.150000 0.047093 0.736715 -1.150000 0.140536 0.736715 -1.250000 0.140536 
0.748520 -1.250000 -0.047093 0.748520 -1.150000 -0.047093 0.748520 -1.150000 0.047093 0.748520 -1.250000 0.047093 
0.736715 -1.250000 -0.140536 0.736715 -1.150000 -0.140536 0.748520 -1.150000 -0.047093 0.748520 -1.250000 -0.047093 
0.713292 -1.250000 -0.231763 0.713292 -1.150000 -0.231763 0.736715 -1.150000 -0.140536 0.736715 -1.250000 -0.140536 
0.678620 -1.250000 -0.319335 0.678620 -1.150000 -0.319335 0.713292 -1.150000 -0.231763 0.713292 -1.250000 -0.231763 
0.633246 -1.250000 -0.401870 0.633246 -1.150000 -0.401870 0.678620 -1.150000 -0.319335 0.678620 -1.250000 -0.319335 
0.577885 -1.250000 -0.478068 0.577885 -1.150000 -0.478068 0.633246 -1.150000 -0.401870 0.633246 -1.250000 -0.401870 
0.513410 -1.250000 -0.546727 0.513410 -1.150000 -0.546727 0.577885 -1.150000 -0.478068 0.577885 -1.250000 -0.478068 
0.440839 -1.250000 -0.606763 0.440839 -1.150000 -0.606763 0.513410 -1.150000 -0.546727 0.513410 -1.250000 -0.546727 
0.361315 -1.250000 -0.657230 0.361315 -1.150000 -0.657230 0.440839 -1.150000 -0.606763 0.440839 -1.250000 -0.606763 
0.276093 -1.250000 -0.697332 0.276093 -1.150000 -0.697332 0.361315 -1.150000 -0.657230 0.361315 -1.250000 -0.657230 
0.186517 -1.250000 -0.726437 0.186517 -1.150000 -0.726437 0.276093 -1.150000 -0.697332 0.276093 -1.250000 -0.697332 
0.094000 -1.250000 -0.744086 0.094000 -1.150000 -0.744086 0.186517 -1.150000 -0.726437 0.186517 -1.250000 -0.726437 
-0.000000 -1.250000 -0.750000 -0.000000 -1.150000 -0.750000 0.094000 -1.150000 -0.744086 0.094000 -1.250000 -0.744086 
-0.094000 -1.250000 -0.744086 -0.094000 -1.150000 -0.744086 -0.000000 -1.150000 -0.750000 -0.000000 -1.250000 -0.750000 
-0.186518 -1.250000 -0.726437 -0.186518 -1.150000 -0.726437 -0.094000 -1.150000 -0.744086 -0.094000 -1.250000 -0.744086 
-0.276094 -1.250000 -0.697332 -0.276094 -1.150000 -0.697332 -0.186518 -1.150000 -0.726437 -0.186518 -1.250000 -0.726437 
-0.361315 -1.250000 -0.657230 -0.361315 -1.150000 -0.657230 -0.276094 -1.150000 -0.697332 -0.276094 -1.250000 -0.697332 
-0.440839 -1.250000 -0.606763 -0.440839 -1.150000 -0.606763 -0.361315 -1.150000 -0.657230 -0.361315 -1.250000 -0.657230 
-0.513411 -1.250000 -0.546726 -0.513411 -1.150000 -0.546726 -0.440839 -1.150000 -0.606763 -0.440839 -1.250000 -0.606763 
-0.577885 -1.250000 -0.478068 -0.577885 -1.150000 -0.478068 -0.513411 -1.150000 -0.546726 -0.513411 -1.250000 -0.546726 
-0.633246 -1.250000 -0.401870 -0.633246 -1.150000 -0.401870 -0.577885 -1.150000 -0.478068 -0.577885 -1.250000 -0.478068 
-0.678620 -1.250000 -0.319334 -0.678620 -1.150000 -0.319334 -0.633246 -1.150000 -0.401870 -0.633246 -1.250000 -0.401870 
-0.713293 -1.250000 -0.231763 -0.713293 -1.150000 -0.231763 -0.678620 -1.150000 -0.319334 -0.678620 -1.250000 -0.319334 
-0.736715 -1.250000 -0.140536 -0.736715 -1.150000 -0.140536 -0.713292 -1.150000 -0.231763 -0.713292 -1.250000 -0.231763 
-0.748520 -1.250000 -0.047093 -0.748520 -1.150000 -0.047093 -0.736716 -1.150000 -0.140536 -0.736716 -1.250000 -0.140536 
-0.748520 -1.250000 0.047093 -0.748520 -1.150000 0.047093 -0.748520 -1.150000 -0.047093 -0.748520 -1.250000 -0.047093 
-0.736715 -1.250000 0.140536 -0.736715 -1.150000 0.140536 -0.748520 -1.150000 0.047093 -0.748520 -1.250000 0.047093 
-0.713292 -1.250000 0.231763 -0.713292 -1.150000 0.231763 -0.736715 -1.150000 0.140536 -0.736715 -1.250000 0.140536 
-0.678620 -1.250000 0.319335 -0.678620 -1.150000 0.319335 -0.713292 -1.150000 0.231763 -0.713292 -1.250000 0.231763 
-0.633246 -1.250000 0.401870 -0.633246 -1.150000 0.401870 -0.678620 -1.150000 0.319335 -0.678620 -1.250000 0.319335 
-0.577885 -1.250000 0.478068 -0.577885 -1.150000 0.478068 -0.633246 -1.150000 0.401870 -0.633246 -1.250000 0.401870 
-0.513410 -1.250000 0.546727 -0.513410 -1.150000 0.546727 -0.577885 -1.150000 0.478068 -0.577885 -1.250000 0.478068 
-0.440839 -1.250000 0.606763 -0.440839 -1.150000 0.606763 -0.513410 -1.150000 0.546727 -0.513410 -1.250000 0.546727 
-0.361315 -1.250000 0.657230 -0.361315 -1.150000 0.657230 -0.440839 -1.150000 0.606763 -0.440839 -1.250000 0.606763 
-0.276093 -1.250000 0.697332 -0.276093 -1.150000 0.697332 -0.361315 -1.150000 0.657230 -0.361315 -1.250000 0.657230 
-0.186517 -1.250000 0.726437 -0.186517 -1.150000 0.726437 -0.276093 -1.150000 0.697332 -0.276093 -1.250000 0.697332 
-0.094000 -1.250000 0.744086 -0.094000 -1.150000 0.744086 -0.186517 -1.150000 0.726437 -0.186517 -1.250000 0.726437 
0.000000 -1.250000 0.750000 0.000000 -1.150000 0.750000 -0.094000 -1.150000 0.744086 -0.094000 -1.250000 0.744086 
0.094000 -1.150000 0.744086 0.094000 -1.050000 0.744086 -0.000000 -1.050000 0.750000 -0.000000 -1.150000 0.750000 
0.186517 -1.150000 0.726437 0.186517 -1.050000 0.726437 0.094000 -1.050000 0.744086 0.094000 -1.150000 0.744086 
0.276093 -1.150000 0.697332 0.276093 -1.050000 0.697332 0.186517 -1.050000 0.726437 0.186517 -1.150000 0.726437 
0.361315 -1.150000 0.657230 0.361315 -1.050000 0.657230 0.276093 -1.050000 0.697332 0.276093 -1.150000 0.697332 
0.440839 -1.150000 0.606763 0.440839 -1.050000 0.606763 0.361315 -1.050000 0.657230 0.361315 -1.150000 0.657230 
0.513410 -1.150000 0.546726 0.513410 -1.050000 0.546726 0.440839 -1.050000 0.606763 0.440839 -1.150000 0.606763 
0.577885 -1.150000 0.478068 0.577885 -1.050000 0.478068 0.513410 -1.050000 0.546726 0.513410 -1.150000 0.546726 
0.633246 -1.150000 0.401870 0.633246 -1.050000 0.401870 0.577885 -1.050000 0.478068 0.577885 -1.150000 0.478068 
0.678620 -1.150000 0.319334 0.678620 -1.050000 0.319334 0.633246 -1.050000 0.401870 0.633246 -1.150000 0.401870 
0.713292 -1.150000 0.231763 0.713292 -1.050000 0.231763 0.678620 -1.050000 0.319334 0.678620 -1.150000 0.319334 
0.736715 -1.150000 0.140536 0.736715 -1.050000 0.140536 0.713292 -1.050000 0.231763 0.713292 -1.150000 0.231763 
0.748520 -1.150000 0.047093 0.748520 -1.050000 0.047093 0.736715 -1.050000 0.140536 0.736715 -1.150000 0.140536 
0.748520 -1.150000 -0.047093 0.748520 -1.050000 -0.047093 0.748520 -1.050000 0.047093 0.748520 -1.150000 0.047093 
0.736715 -1.150000 -0.140536 0.736715 -1.050000 -0.140536 0.748520 -1.050000 -0.047093 0.748520 -1.150000 -0.047093 
0.713292 -1.150000 -0.231763 0.713292 -1.050000 -0.231763 0.736715 -1.050000 -0.140536 0.736715 -1.150000 -0.140536 
0.678620 -1.150000 -0.319335 0.678620 -1.050000 -0.319335 0.713292 -1.050000 -0.231763 0.713292 -1.150000 -0.231763 
0.633246 -1.150000 -0.401870 0.633246 -1.050000 -0.401870 0.678620 -1.050000 -0.319335 0.678620 -1.150000 -0.319335 
0.577885 -1.150000 -0.478068 0.577885 -1.050000 -0.478068 0.633246 -1.050000 -0.401870 0.633246 -1.150000 -0.401870 
0.513410 -1.150000 -0.546727 0.513410 -1.050000 -0.546727 0.577885 -1.050000 -0.478068 0.577885 -1.150000 -0.478068 
0.440839 -1.150000 -0.606763 0.440839 -1.050000 -0.606763 0.513410 -1.050000 -0.546727 0.513410 -1.150000 -0.546727 
0.361315 -1.150000 -0.657230 0.361315 -1.050000 -0.657230 0.440839 -1.050000 -0.606763 0.440839 -1.150000 -0.606763 
0.276093 -1.150000 -0.697332 0.276093 -1.050000 -0.697332 0.361315 -1.050000 -0.657230 0.361315 -1.150000 -0.657230 
0.186517 -1.150000 -0.726437 0.186517 -1.050000 -0.726437 0.276093 -1.050000 -0.697332 0.276093 -1.150000 -0.697332 
0.094000 -1.150000 -0.744086 0.094000 -1.050000 -0.744086 0.186517 -1.050000 -0.726437 0.186517 -1.150000 -0.726437 
-0.000000 -1.150000 -0.750000 -0.000000 -1.050000 -0.750000 0.094000 -1.050000 -0.744086 0.094000 -1.150000 -0.744086 
-0.094000 -1.150000 -0.744086 -0.094000 -1.050000 -0.744086 -0.000000 -1.050000 -0.750000 -0.000000 -1.150000 -0.750000 
-0.186518 -1.150000 -0.726437 -0.186518 -1.050000 -0.726437 -0.094000 -1.050000 -0.744086 -0.094000 -1.150000 -0.744086 
-0.276094 -1.150000 -0.697332 -0.276094 -1.050000 -0.697332 -0.186518 -1.050000 -0.726437 -0.186518 -1.150000 -0.726437 
-0.361315 -1.150000 -0.657230 -0.361315 -1.050000 -0.657230 -0.276094 -1.050000 -0.697332 -0.276094 -1.150000 -0.697332 
-0.440839 -1.150000 -0.606763 -0.440839 -1.050000 -0.606763 -0.361315 -1.050000 -0.657230 -0.361315 -1.150000 -0.657230 
-0.513411 -1.150000 -0.546726 -0.513411 -1.050000 -0.546726 -0.440839 -1.050000 -0.606763 -0.440839 -1.150000 -0.606763 
-0.577885 -1.150000 -0.478068 -0.577885 -1.050000 -0.478068 -0.513411 -1.050000 -0.546726 -0.513411 -1.150000 -0.546726 
-0.633246 -1.150000 -0.401870 -0.633246 -1.050000 -0.401870 -0.577885 -1.050000 -0.478068 -0.577885 -1.150000 -0.478068 
-0.678620 -1.150000 -0.319334 -0.678620 -1.050000 -0.319334 -0.633246 -1.050000 -0.401870 -0.633246 -1.150000 -0.401870 
