1
1
1
1250
50 25
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.124345 -0.015708 0.992115 0.125333 -0.000000
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.121396 -0.031169 0.992115 0.124345 -0.015708
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.116532 -0.046138 0.992115 0.121396 -0.031169
1.000000 -0.000000 -0.000000 1.000000 -0.000000 0.000000 0.992115 0.109830 -0.060380 0.992115 0.116532 -0.046138
1.000000 -0.000000 0.000000 1.000000 -0.000000 0.000000 0.992115 0.101397 -0.073669 0.992115 0.109830 -0.060380
1.000000 -0.000000 0.000000 1.000000 -0.000000 0.000000 0.992115 0.091364 -0.085796 0.992115 0.101397 -0.073669
1.000000 -0.000000 0.000000 1.000000 -0.000000 0.000000 0.992115 0.079890 -0.096571 0.992115 0.091364 -0.085796
1.000000 -0.000000 0.000000 1.000000 -0.000000 0.000000 0.992115 0.067157 -0.105822 0.992115 0.079890 -0.096571
1.000000 -0.000000 0.000000 1.000000 -0.000000 0.000000 0.992115 0.053364 -0.113405 0.992115 0.067157 -0.105822
1.000000 -0.000000 0.000000 1.000000 -0.000000 0.000000 0.992115 0.038730 -0.119199 0.992115 0.053364 -0.113405
1.000000 -0.000000 0.000000 1.000000 -0.000000 0.000000 0.992115 0.023485 -0.123113 0.992115 0.038730 -0.119199
1.000000 -0.000000 0.000000 1.000000 -0.000000 0.000000 0.992115 0.007870 -0.125086 0.992115 0.023485 -0.123113
1.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.007870 -0.125086 0.992115 0.007870 -0.125086
1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.023485 -0.123113 0.992115 -0.007870 -0.125086
1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.038730 -0.119199 0.992115 -0.023485 -0.123113
1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.053364 -0.113405 0.992115 -0.038730 -0.119199
1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.067157 -0.105822 0.992115 -0.053364 -0.113405
1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.079890 -0.096571 0.992115 -0.067157 -0.105822
1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.091364 -0.085796 0.992115 -0.079890 -0.096571
1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.101397 -0.073669 0.992115 -0.091364 -0.085796
1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.992115 -0.109830 -0.060380 0.992115 -0.101397 -0.073669
1.000000 0.000000 0.000000 1.000000 0.000000 -0.000000 0.992115 -0.116532 -0.046138 0.992115 -0.109830 -0.060380
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.121396 -0.031169 0.992115 -0.116532 -0.046138
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.124345 -0.015708 0.992115 -0.121396 -0.031169
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.125333 0.000000 0.992115 -0.124345 -0.015708
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.124345 0.015708 0.992115 -0.125333 0.000000
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.121396 0.031169 0.992115 -0.124345 0.015708
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.116532 0.046138 0.992115 -0.121396 0.031169
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.109830 0.060380 0.992115 -0.116532 0.046138
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.101397 0.073669 0.992115 -0.109830 0.060380
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.091364 0.085796 0.992115 -0.101397 0.073669
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.079890 0.096571 0.992115 -0.091364 0.085796
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.067157 0.105822 0.992115 -0.079890 0.096571
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.053364 0.113405 0.992115 -0.067157 0.105822
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.038730 0.119199 0.992115 -0.053364 0.113405
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.023485 0.123113 0.992115 -0.038730 0.119199
1.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.992115 -0.007870 0.125086 0.992115 -0.023485 0.123113
1.000000 0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.007870 0.125086 0.992115 -0.007870 0.125086
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.023485 0.123113 0.992115 0.007870 0.125086
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.038730 0.119199 0.992115 0.023485 0.123113
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.053364 0.113405 0.992115 0.038730 0.119199
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.067157 0.105822 0.992115 0.053364 0.113405
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.079890 0.096571 0.992115 0.067157 0.105822
1.000000 -0.000000 -0.000000 1.000000 -0.000000 -0.000000 0.992115 0.091364 0.085796 0.992115 0.079890 0.096571
